"SurveyID" "SiteCode" "SiteLongitude" "SiteLatitude" "coral_imputation" "algae_imputation" "CCA_imputation" "rubble_imputation" "micro_mats_imputation" "rock_imputation" "sand_imputation" "seagrass_imputation" "other_inverts_imputation" 
"2146" 912343346 "CS150" 147.84932 -16.49493 0.0308888888909267 0.500888888915027 0.29400000000882 0 0.0108888888903267 0.152444444404573 0 0 0.0108888888903267
"2147" 912343347 "CS150" 147.84932 -16.49493 0.0903370786527101 0.258426966277753 0.341123595510234 0 0 0.124044943803721 0.0206741573006202 0 0.165393258454962
"2148" 912343348 "CS151" 147.86608 -16.47592 0.146666666666667 0.511111111111111 0.186666666666667 0 0.0311111111111111 0.115555555555556 0 0 0.00888888888888889
"2149" 912343349 "CS151" 147.86608 -16.47592 0.139031249992023 0.493218750000939 0.12343750001114 0 0.0230624999985622 0.156187499998516 0 0 0.0650624999988194
"2150" 912343350 "CS152" 147.86472 -16.46823 0.132678322588544 0.482524662753891 0.174534202533561 0 0.0275014147437367 0.135181911919611 0.00194793595665227 0 0.0425268455253132
"2151" 912343351 "CS152" 147.86472 -16.46823 0.132678322588544 0.482524662753891 0.174534202533561 0 0.0275014147437367 0.135181911919611 0.00194793595665227 0 0.0425268455253132
"2152" 912343352 "QLD71" 153.183555 -25.900164 0.11593312715568 0.551148872030347 0.0180876690917889 0 0.0458513631102276 0.0215459202492454 0.0581963117142745 0 0.176121744155264
"2153" 912343353 "QLD71" 153.183555 -25.900164 0.11593312715568 0.551148872030347 0.0180876690917889 0 0.0458513631102276 0.0215459202492454 0.0581963117142745 0 0.176121744155264
"2154" 912343354 "QLD72" 152.5349 -22.38397 0.228251175787208 0.470893553709503 0.0747797732328315 0.0215553629926049 0.0327206945523388 0.0486368991725422 0.0965249596053155 0 0.0133057386652684
"2155" 912343355 "QLD72" 152.5349 -22.38397 0.228251175787208 0.470893553709503 0.0747797732328315 0.0215553629926049 0.0327206945523388 0.0486368991725422 0.0965249596053155 0 0.0133057386652684
"2156" 912343356 "QLD73" 152.5451 -22.37484 0.385416666673854 0.427083333304271 0.0416666666704167 0.0208333333402083 0.0104166666701042 0 0.0937500000009375 0 0.0208333333402083
"2157" 912343357 "QLD73" 152.5451 -22.37484 0.303239629988582 0.447786424434156 0.0614779463336659 0.0204471529277052 0.0237123428375775 0.0289158560241683 0.0969457643759724 0 0.016787725743134
"2158" 912343358 "QLD74" 147.625444 -19.304417 0.522906032476884 0.265268753746956 0.0551421929744014 0.014838742208709 0.0533273475871543 0.00973783071530382 0.155971734894295 0 0.0161486932809133
"2159" 912343359 "QLD74" 147.625444 -19.304417 0.522906032476884 0.265268753746956 0.0551421929744014 0.014838742208709 0.0533273475871543 0.00973783071530382 0.155971734894295 0 0.0161486932809133
"2160" 912343407 "CS153" 146.62455 -13.85535 0.0399999999968 0.491428571390686 0.0342857142872571 0 0.0114285714290857 0.331428571473486 0.0114285714290857 0 0.0799999999936
"2161" 912343408 "CS153" 146.62455 -13.85535 0.0600000000054 0.658314606759248 0 0 0.0313483146128214 0.208988764018809 0.0104494382009405 0 0.0308988764027809
"2162" 912343409 "CS154" 146.6254 -13.854 0.069999999993 0.545172413815483 0.010689655168931 0 0.10689655170931 0.181724137951828 0.010689655168931 0 0.0748275861925173
"2163" 912343410 "CS155" 146.55312 -13.8914 0.488888888875333 0.0377777777788667 0.188888888894333 0 0 0.207777777783767 0 0 0.0766666666677
"2164" 912343411 "CS155" 146.55312 -13.8914 0.525263157905758 0 0.303157894709095 0.0252631578907579 0 0.101052631603032 0 0 0.0452631578913579
"2165" 912343412 "CS154" 146.6254 -13.854 0.0816666666665333 0.444166666665533 0.0650000000052 0 0.0541666666743333 0.281666666652533 0.0108333333308667 0 0.062500000005
"2166" 912343413 "CS156" 146.56243 -13.88295 0.17 0.31 0.38 0 0.06 0.08 0 0 0
"2167" 912343414 "CS156" 146.56243 -13.88295 0.271886792447281 0.139622641498604 0.0698113207493019 0 0 0.321132075496789 0.0977358490590226 0 0.0998113207490019
"2168" 912343415 "CS157" 146.5576 -13.8954 0.456888472355226 0.238987816291124 0.143392689795293 0 0.0238987816291124 0.0716963448976464 0 0 0.0651358950315993
"2169" 912343416 "CS157" 146.5576 -13.8954 0.3200000000064 0.314814814796296 0.0755555555615111 0 0.0125925925902519 0.176296296303526 0 0 0.100740740742015
"2170" 912343417 "CS158" 146.57765 -13.87003 0.3 0.29133333333 0.1226666667 0 0.01533333333 0.18399999997 0.046 0 0.04066666667
"2171" 912343418 "CS158" 146.57765 -13.87003 0.405294117660794 0.0947058823642059 0.135294117620294 0 0.0270588235340588 0.175882352926382 0.0676470588301471 0 0.0941176470641176
"2172" 912343419 "NQ1" 143.8381 -13.9568 0.583333333333333 0.208333333333333 0 0 0 0.104166666666667 0.0833333333333333 0 0.0208333333333333
"2173" 912343420 "NQ1" 143.8381 -13.9568 0.65979381443299 0.134020618556701 0 0 0 0.175257731958763 0.0309278350515464 0 0
"2174" 912343421 "NQ2" 143.83638 -13.96303 0.696969696969697 0.161616161616162 0 0 0 0.0606060606060606 0.0707070707070707 0 0.0101010101010101
"2175" 912343422 "NQ2" 143.83638 -13.96303 0.696969696969697 0.171717171717172 0 0 0 0.121212121212121 0.0101010101010101 0 0
"2176" 912343423 "CS159" 146.574 -13.8527 0.63265306122449 0.102040816326531 0.0612244897959184 0 0 0.0612244897959184 0.0102040816326531 0 0.13265306122449
"2177" 912343424 "CS159" 146.574 -13.8527 0.13265306122449 0.36734693877551 0.0102040816326531 0 0 0.36734693877551 0.0408163265306122 0 0.0816326530612245
"2178" 912343425 "NQ3" 143.37201 -12.40092 0.271505596948969 0.425293763393378 0.0248970590330088 0.163318226419155 0.0244821661615267 0.0640871469286078 0.091464878213611 0 0.0107140623753247
"2179" 912343426 "NQ4" 143.25527 -12.09593 0.333639871802194 0.331727966734258 0.000401378485964867 0.00181644653131845 9.16666666666538e-05 0.156206419324529 0.170059439655444 0 0.0235086927609639
"2180" 912343427 "NQ4" 143.25527 -12.09593 0.333639871802194 0.331727966734258 0.000401378485964867 0.00181644653131845 9.16666666666538e-05 0.156206419324529 0.170059439655444 0 0.0235086927609639
"2181" 912343428 "NQ7" 143.25535 -12.08897 0.357567567566424 0.298648648667014 0 0 0 0.052702702699473 0.263513513497365 0 0.0275675675697243
"2182" 912343429 "NQ7" 143.25535 -12.08897 0.28 0.3266 0 0 0 0.0994 0.2414 0 0.0526
"2183" 912343430 "NQ3" 143.37201 -12.40092 0.271505596948969 0.425293763393378 0.0248970590330088 0.163318226419155 0.0244821661615267 0.0640871469286078 0.091464878213611 0 0.0107140623753247
"2184" 912343431 "NQ5" 143.25496 -12.09221 0.321739130393565 0.288260869594235 0 0 0 0.339130434793217 0.0339130434793217 0 0.0169565217396609
"2185" 912343432 "NQ5" 143.25496 -12.09221 0.373684210507579 0.411578947375305 0 0 0 0.0536842105267789 0.161052631590337 0 0
"2186" 912343433 "NQ6" 143.25496 -12.08221 0.361702127659574 0.351063829787234 0 0 0 0.0638297872340425 0.223404255319149 0 0
"2187" 912343434 "NQ6" 143.25496 -12.08221 0.361702127659574 0.351063829787234 0 0 0 0.0638297872340425 0.223404255319149 0 0
"2188" 912343488 "SI16" 153.26781 -30.20451 0.140650559840955 0.570656614289171 0.118193331636489 0 0.0388787666738545 0.0549194996485029 0.0154469098212201 0.000179999999999998 0.0644477715071897
"2189" 912343489 "SI7" 153.26581 -30.20228 0.140650559840955 0.457501633830004 0.187635628640192 0 0.0368587666738545 0.047860550451695 0.0154469098212201 0.000179999999999998 0.0763616012944204
"2190" 912343748 "NWS1" 124.2757 -12.8034 0.176868527290831 0.322796933911116 0.198989730646544 0.0405166163512655 0.115799885211618 0.013627614344105 0.0780350847993541 0 0.0474346037928395
"2191" 912343749 "NWS1" 124.2757 -12.8034 0.176868527290831 0.322796933911116 0.198989730646544 0.0405166163512655 0.115799885211618 0.013627614344105 0.0780350847993541 0 0.0474346037928395
"2192" 912343750 "NWS2" 124.0382 -12.5583 0.173107268072038 0.266277197665026 0.206175686792759 0.0424712353629451 0.148783999922974 0.0125377656227468 0.0840700419755794 0 0.0497373205961998
"2193" 912343751 "NWS5" 123.38074 -11.97961 0.335642082661433 0.329800221824701 0.155500879285412 0.0207167792916339 0.0488026449332658 0.0356367364249747 0.0376000530486408 0 0.0827518011799669
"2194" 912343752 "NWS5" 123.38074 -11.97961 0.335642082661433 0.329800221824701 0.155500879285412 0.0207167792916339 0.0488026449332658 0.0356367364249747 0.0376000530486408 0 0.0827518011799669
"2195" 912343753 "NWS6" 123.38116 -11.97448 0.335984582661433 0.329800221824701 0.155500879285412 0.0207167792916339 0.0488026449332658 0.0357134030916414 0.0376000530486408 0 0.0827518011799669
"2196" 912343754 "NWS6" 123.38116 -11.97448 0.335984582661433 0.329800221824701 0.155500879285412 0.0207167792916339 0.0488026449332658 0.0357134030916414 0.0376000530486408 0 0.0827518011799669
"2197" 912343755 "NWS8" 123.36079 -11.97908 0.335642082661433 0.329800221824701 0.155500879285412 0.0207167792916339 0.0488026449332658 0.0356367364249747 0.0376000530486408 0 0.0827518011799669
"2198" 912343756 "NWS11" 123.33523 -11.98059 0.335642082661433 0.329800221824701 0.155500879285412 0.0207167792916339 0.0488026449332658 0.0356367364249747 0.0376000530486408 0 0.0827518011799669
"2199" 912343757 "NWS11" 123.33523 -11.98059 0.335642082661433 0.329800221824701 0.155500879285412 0.0207167792916339 0.0488026449332658 0.0356367364249747 0.0376000530486408 0 0.0827518011799669
"2200" 912343758 "NWS12" 123.33757 -11.97626 0.335984582661433 0.329800221824701 0.155500879285412 0.0207167792916339 0.0488026449332658 0.0357134030916414 0.0376000530486408 0 0.0827518011799669
"2201" 912343759 "NWS12" 123.33757 -11.97626 0.335984582661433 0.329800221824701 0.155500879285412 0.0207167792916339 0.0488026449332658 0.0357134030916414 0.0376000530486408 0 0.0827518011799669
"2202" 912343760 "NWS13" 123.3271 -11.9834 0.335642082661433 0.330159257993626 0.155164106481596 0.0207098485985645 0.0487678399221518 0.0356974527114894 0.0375403440165172 0 0.0830270657957109
"2203" 912343761 "NWS15" 123.00575 -12.2159 0.404887325583835 0.247386130659376 0.116124890063096 0.0260470709647908 0.0513770914520361 0.0536288211944013 0.0412010792287823 0 0.106688862900097
"2204" 912343762 "NWS15" 123.00575 -12.2159 0.404887325583835 0.247386130659376 0.116124890063096 0.0260470709647908 0.0513770914520361 0.0536288211944013 0.0412010792287823 0 0.106688862900097
"2205" 912343763 "NWS17" 122.99063 -12.24179 0.402271777119955 0.251179629064333 0.115677205867989 0.0245309748483774 0.0512797001476801 0.0535443552037502 0.0417873949428628 0 0.106681252720085
"2206" 912343764 "NWS20" 123.00182 -12.24414 0.402271777119955 0.251179629064333 0.115677205867989 0.0245309748483774 0.0512797001476801 0.0535443552037502 0.0417873949428628 0 0.106681252720085
"2207" 912343765 "NWS21" 122.99881 -12.24405 0.402271777119955 0.251179629064333 0.115677205867989 0.0245309748483774 0.0512797001476801 0.0535443552037502 0.0417873949428628 0 0.106681252720085
"2208" 912343766 "NWS23" 122.99001 -12.23384 0.402271777119955 0.251179629064333 0.115703872534655 0.0245309748483774 0.0514097001476801 0.0535674823515186 0.0417873949428628 0 0.106681252720085
"2209" 912343767 "NWS26" 121.99474 -13.62389 0.398685719020478 0.270583032143272 0.138192012455247 0.0118290316261457 0.07889972811616 0.0945906749357255 0.0489379331994041 0 0.0924859040721469
"2210" 912343768 "NWS27" 121.961272 -14.070388 0.397991667870536 0.252666110807848 0.130002269968499 0.033582973744233 0.0749335254315143 0.0887925262628989 0.0579385944280629 0 0.093110323977935
"2211" 912343769 "NWS30" 121.9589 -14.14184 0.400029334985687 0.252901630420436 0.12986789800191 0.0324850713736729 0.0541266253195499 0.0887325262628989 0.0582019277613962 0 0.0930441815641319
"2212" 912343770 "NWS31" 121.95693 -14.14383 0.400308308692678 0.252901630420436 0.12986789800191 0.0324850713736729 0.0541266253195499 0.0887325262628989 0.0582019277613962 0 0.0930441815641319
"2213" 912343771 "NWS32" 121.96473 -14.10934 0.400091598228647 0.252549633306439 0.129851231335243 0.0325198723227853 0.0541266253195499 0.0887925262628989 0.0579385944280629 0 0.0930476159075662
"2214" 912343772 "NWS33" 121.95847 -14.05597 0.398231958147736 0.252666110807848 0.130227607127758 0.033582973744233 0.0757788801062185 0.0887925262628989 0.0579385944280629 0 0.093110323977935
"2215" 912343773 "NWS34" 121.9653 -14.06257 0.397991667870536 0.252666110807848 0.130002269968499 0.033582973744233 0.0749335254315143 0.0887925262628989 0.0579385944280629 0 0.093110323977935
"2216" 912343774 "NWS35" 121.95083 -14.0717 0.397991667870536 0.252666110807848 0.130002269968499 0.033582973744233 0.0749335254315143 0.0887925262628989 0.0579385944280629 0 0.093110323977935
"2217" 912343775 "NWS36" 121.78767 -14.0747 0.397991667870536 0.252666110807848 0.130002269968499 0.033582973744233 0.0749335254315143 0.0887925262628989 0.0579385944280629 0 0.093110323977935
"2218" 912343776 "NWS37" 121.78072 -14.0453 0.398231958147736 0.252666110807848 0.130227607127758 0.033582973744233 0.0757992841466213 0.0887925262628989 0.0579385944280629 0 0.093110323977935
"2219" 912343777 "NWS38" 121.77651 -14.06866 0.397991667870536 0.252666110807848 0.130002269968499 0.033582973744233 0.0749335254315143 0.0887925262628989 0.0579385944280629 0 0.093110323977935
"2220" 912343778 "NWS39" 121.74816 -14.0828 0.397991667870536 0.252666110807848 0.130002269968499 0.033582973744233 0.0718888296266676 0.0887925262628989 0.0579385944280629 0 0.0931009435529125
"2221" 912343779 "NWS40" 121.742 -14.0785 0.397991667870536 0.252666110807848 0.130002269968499 0.033582973744233 0.0725808793453099 0.0887925262628989 0.0579385944280629 0 0.0931009435529125
"2222" 912343780 "NWS41" 121.72068 -14.10823 0.400091598228647 0.252549633306439 0.129851231335243 0.0325198723227853 0.0541266253195499 0.0887925262628989 0.0579385944280629 0 0.0930476159075662
"2223" 912343781 "NWS1" 124.2757 -12.8034 0.176868527290831 0.322796933911116 0.198989730646544 0.0405166163512655 0.115799885211618 0.013627614344105 0.0780350847993541 0 0.0474346037928395
"2224" 912343782 "NWS3" 123.3878 -11.9719 0.335984582661433 0.329800221824701 0.155500879285412 0.0207167792916339 0.0488026449332658 0.0357134030916414 0.0376000530486408 0 0.0827518011799669
"2225" 912343783 "NWS4" 123.3794 -11.969 0.335984582661433 0.329800221824701 0.155500879285412 0.0207167792916339 0.0488026449332658 0.0357134030916414 0.0376000530486408 0 0.0827518011799669
"2226" 912343784 "NWS7" 123.3586 -11.9671 0.335984582661433 0.329800221824701 0.155500879285412 0.0207167792916339 0.0488026449332658 0.0357134030916414 0.0376000530486408 0 0.0827518011799669
"2227" 912343785 "NWS9" 123.33694 -11.9706 0.335984582661433 0.329800221824701 0.155500879285412 0.0207167792916339 0.0488026449332658 0.0357134030916414 0.0376000530486408 0 0.0827518011799669
"2228" 912343786 "NWS10" 123.32136 -11.97452 0.323335561463763 0.350030401556453 0.13032596275819 0.0202921615237346 0.0474863790479763 0.0496338510955419 0.0368380257363962 0 0.0856695929782159
"2229" 912343787 "NWS13" 123.3271 -11.9834 0.335642082661433 0.330159257993626 0.155164106481596 0.0207098485985645 0.0487678399221518 0.0356974527114894 0.0375403440165172 0 0.0830270657957109
"2230" 912343788 "NWS14" 123.00392 -12.217 0.404887325583835 0.247386130659376 0.116124890063096 0.0260470709647908 0.0513770914520361 0.0536288211944013 0.0412010792287823 0 0.106688862900097
"2231" 912343789 "NWS16" 122.98389 -12.23963 0.402271777119955 0.251179629064333 0.115677205867989 0.0245309748483774 0.0512797001476801 0.0535443552037502 0.0417873949428628 0 0.106681252720085
"2232" 912343790 "NWS19" 122.983286 -12.240542 0.402271777119955 0.251179629064333 0.115677205867989 0.0245309748483774 0.0512797001476801 0.0535443552037502 0.0417873949428628 0 0.106681252720085
"2233" 912343791 "NWS22" 122.986398 -12.241092 0.402271777119955 0.251179629064333 0.115677205867989 0.0245309748483774 0.0512797001476801 0.0535443552037502 0.0417873949428628 0 0.106681252720085
"2234" 912343792 "NWS23" 122.99001 -12.23384 0.402271777119955 0.251179629064333 0.115703872534655 0.0245309748483774 0.0514097001476801 0.0535674823515186 0.0417873949428628 0 0.106681252720085
"2235" 912343793 "NWS24" 122.985307 -12.242641 0.402271777119955 0.251179629064333 0.115677205867989 0.0245309748483774 0.0512797001476801 0.0535443552037502 0.0417873949428628 0 0.106681252720085
"2236" 912343794 "NWS25" 122.986433 -12.239894 0.402271777119955 0.251179629064333 0.115677205867989 0.0245309748483774 0.0512797001476801 0.0535443552037502 0.0417873949428628 0 0.106681252720085
"2237" 912343795 "NWS27" 121.961272 -14.070388 0.397991667870536 0.252666110807848 0.130002269968499 0.033582973744233 0.0749335254315143 0.0887925262628989 0.0579385944280629 0 0.093110323977935
"2238" 912343796 "NWS28" 121.94218 -14.1327 0.399984252867822 0.252549633306439 0.129851231335243 0.0325198723227853 0.0541266253195499 0.0887925262628989 0.0579385944280629 0 0.0930476159075662
"2239" 912343797 "NWS29" 121.94546 -14.12668 0.400091598228647 0.252549633306439 0.129851231335243 0.0325198723227853 0.0541266253195499 0.0887925262628989 0.0579385944280629 0 0.0930476159075662
"2240" 912343798 "NWS32" 121.96473 -14.10934 0.400091598228647 0.252549633306439 0.129851231335243 0.0325198723227853 0.0541266253195499 0.0887925262628989 0.0579385944280629 0 0.0930476159075662
"2241" 912343799 "NWS33" 121.95847 -14.05597 0.398231958147736 0.252666110807848 0.130227607127758 0.033582973744233 0.0757788801062185 0.0887925262628989 0.0579385944280629 0 0.093110323977935
"2242" 912343800 "NWS34" 121.9653 -14.06257 0.397991667870536 0.252666110807848 0.130002269968499 0.033582973744233 0.0749335254315143 0.0887925262628989 0.0579385944280629 0 0.093110323977935
"2243" 912343801 "NWS35" 121.95083 -14.0717 0.397991667870536 0.252666110807848 0.130002269968499 0.033582973744233 0.0749335254315143 0.0887925262628989 0.0579385944280629 0 0.093110323977935
"2244" 912343802 "NWS36" 121.78767 -14.0747 0.397991667870536 0.252666110807848 0.130002269968499 0.033582973744233 0.0749335254315143 0.0887925262628989 0.0579385944280629 0 0.093110323977935
"2245" 912343803 "NWS37" 121.78072 -14.0453 0.398231958147736 0.252666110807848 0.130227607127758 0.033582973744233 0.0757992841466213 0.0887925262628989 0.0579385944280629 0 0.093110323977935
"2246" 912343804 "NWS38" 121.77651 -14.06866 0.397991667870536 0.252666110807848 0.130002269968499 0.033582973744233 0.0749335254315143 0.0887925262628989 0.0579385944280629 0 0.093110323977935
"2247" 912343805 "NWS39" 121.74816 -14.0828 0.397991667870536 0.252666110807848 0.130002269968499 0.033582973744233 0.0718888296266676 0.0887925262628989 0.0579385944280629 0 0.0931009435529125
"2248" 912343806 "NWS40" 121.742 -14.0785 0.397991667870536 0.252666110807848 0.130002269968499 0.033582973744233 0.0725808793453099 0.0887925262628989 0.0579385944280629 0 0.0931009435529125
"2249" 912343807 "NWS41" 121.72068 -14.10823 0.400091598228647 0.252549633306439 0.129851231335243 0.0325198723227853 0.0541266253195499 0.0887925262628989 0.0579385944280629 0 0.0930476159075662
"2250" 912343808 "NWS3" 123.3878 -11.9719 0.335984582661433 0.329800221824701 0.155500879285412 0.0207167792916339 0.0488026449332658 0.0357134030916414 0.0376000530486408 0 0.0827518011799669
"2251" 912343809 "NWS4" 123.3794 -11.969 0.335984582661433 0.329800221824701 0.155500879285412 0.0207167792916339 0.0488026449332658 0.0357134030916414 0.0376000530486408 0 0.0827518011799669
"2252" 912343810 "NWS7" 123.3586 -11.9671 0.335984582661433 0.329800221824701 0.155500879285412 0.0207167792916339 0.0488026449332658 0.0357134030916414 0.0376000530486408 0 0.0827518011799669
"2253" 912343811 "NWS9" 123.33694 -11.9706 0.335984582661433 0.329800221824701 0.155500879285412 0.0207167792916339 0.0488026449332658 0.0357134030916414 0.0376000530486408 0 0.0827518011799669
"2254" 912343812 "NWS10" 123.32136 -11.97452 0.323335561463763 0.350030401556453 0.13032596275819 0.0202921615237346 0.0474863790479763 0.0496338510955419 0.0368380257363962 0 0.0856695929782159
"2255" 912343813 "NWS13" 123.3271 -11.9834 0.335642082661433 0.330159257993626 0.155164106481596 0.0207098485985645 0.0487678399221518 0.0356974527114894 0.0375403440165172 0 0.0830270657957109
"2256" 912343814 "NWS14" 123.00392 -12.217 0.404887325583835 0.247386130659376 0.116124890063096 0.0260470709647908 0.0513770914520361 0.0536288211944013 0.0412010792287823 0 0.106688862900097
"2257" 912343815 "NWS16" 122.98389 -12.23963 0.402271777119955 0.251179629064333 0.115677205867989 0.0245309748483774 0.0512797001476801 0.0535443552037502 0.0417873949428628 0 0.106681252720085
"2258" 912343816 "NWS18" 122.984927 -12.241222 0.402271777119955 0.251179629064333 0.115677205867989 0.0245309748483774 0.0512797001476801 0.0535443552037502 0.0417873949428628 0 0.106681252720085
"2259" 912343817 "NWS22" 122.986398 -12.241092 0.402271777119955 0.251179629064333 0.115677205867989 0.0245309748483774 0.0512797001476801 0.0535443552037502 0.0417873949428628 0 0.106681252720085
"2260" 912343818 "NWS24" 122.985307 -12.242641 0.402271777119955 0.251179629064333 0.115677205867989 0.0245309748483774 0.0512797001476801 0.0535443552037502 0.0417873949428628 0 0.106681252720085
"2261" 912343819 "NWS40" 121.742 -14.0785 0.397991667870536 0.252666110807848 0.130002269968499 0.033582973744233 0.0725808793453099 0.0887925262628989 0.0579385944280629 0 0.0931009435529125
"2262" 912343820 "TS1" 141.9158 -10.6055 0.696662776164427 0.220983832386725 0 0 0 0.0444933291617661 0.0325699883289722 0 0.00905517006802721
"2263" 912343821 "NT101" 136.8231 -11.6739 0.24 0.67 0.01 0 0.03 0.02 0.01 0 0.02
"2264" 912343822 "NT102" 136.6853 -11.222 0.27 0.51 0.01 0 0 0.05 0.16 0 0
"2265" 912343823 "NT103" 136.6855 -11.233 0.06 0.22 0.12 0 0 0.59 0.01 0 0
"2266" 912343824 "TS1" 141.9158 -10.6055 0.817204301075269 0.0645161290322581 0 0 0 0.0645161290322581 0.043010752688172 0 0.010752688172043
"2267" 912343825 "NT100" 136.8271 -11.6689 0.443298969072165 0.0515463917525773 0 0 0 0.360824742268041 0.144329896907216 0 0
"2268" 912343826 "NT102" 136.6853 -11.222 0.46 0.24 0.01 0 0 0.19 0.07 0 0.03
"2269" 912343827 "NT103" 136.6855 -11.233 0.141414141414141 0.202020202020202 0 0 0 0.606060606060606 0.0202020202020202 0 0.0303030303030303
"2270" 912343828 "TS1" 141.9158 -10.6055 0.696662776164427 0.220983832386725 0 0 0 0.0444933291617661 0.0325699883289722 0 0.00905517006802721
"2271" 912343829 "NT100" 136.8271 -11.6689 0.43 0.12 0 0 0 0.31 0.14 0 0
"2272" 912343830 "NT102" 136.6853 -11.222 0.292929292929293 0.333333333333333 0.0101010101010101 0 0 0.0707070707070707 0.252525252525253 0 0.0404040404040404
"2273" 912343831 "NT103" 136.6855 -11.233 0.05 0.31 0 0 0.01 0.61 0.02 0 0
"2274" 912344164 "RED16" 34.96944 29.44861 0.057194847044911 0.0828095141548214 0.539959953239349 0 0.303739187323422 0.0118535736744347 0.0302843384761957 0 0.0156395218407044
"2275" 912344165 "RED17" 34.973759 29.43003 0.057194847044911 0.0828095141548214 0.539959953239349 0 0.303739187323422 0.0118535736744347 0.0302843384761957 0 0.0156395218407044
"2276" 912344166 "RED14" 34.917 29.5012 0.057194847044911 0.0828095141548214 0.539959953239349 0 0.303739187323422 0.0118535736744347 0.0302843384761957 0 0.0156395218407044
"2277" 912344168 "RED15" 34.918838 29.50276 0.057194847044911 0.0828095141548214 0.539959953239349 0 0.303739187323422 0.0118535736744347 0.0302843384761957 0 0.0156395218407044
"2278" 912344169 "NWS50" 118.97 -17.6101 0.16 0.04 0.01 0.45 0.06 0.05 0.19 0 0.04
"2279" 912344170 "NWS50" 118.97 -17.6101 0.22 0.11 0.02 0.36 0.03 0.04 0.19 0 0.03
"2280" 912344171 "NWS51" 118.96364 -17.6089 0.33 0.01 0.06 0.28 0.16 0.1 0 0 0.06
"2281" 912344172 "NWS51" 118.96364 -17.6089 0.555702685044635 0.0122707961260788 0.147295585158413 0.104271923074034 0.0525636302802447 0.0980138873806804 0.0060078147231312 0 0.0233192120876617
"2282" 912344173 "NWS52" 118.96364 -17.6089 0.74 0 0.14 0 0 0.12 0 0 0
"2283" 912344174 "NWS52" 118.96364 -17.6089 0.653061224489796 0.0102040816326531 0.244897959183673 0 0 0.0816326530612245 0 0 0.0102040816326531
"2284" 912344175 "NWS53" 118.96872 -17.579 0.386138613865248 0.0792079207828713 0.17821782178396 0.148514851486634 0.0495049504955446 0.158415841585743 0 0 0
"2285" 912344176 "NWS53" 118.96872 -17.579 0.46 0.05 0.19 0.08 0.06 0.11 0.01 0 0.04
"2286" 912344177 "NWS54" 118.9369 -17.5804 0.281690140854085 0.26760563381338 0.0140845070407042 0.140845070407042 0.0422535211321127 0 0.239436619711972 0 0.0140845070407042
"2287" 912344178 "NWS54" 118.9369 -17.5804 0.272727272727273 0.404040404040404 0.0404040404040404 0.0202020202020202 0.191919191919192 0 0.0404040404040404 0 0.0303030303030303
"2288" 912344179 "NWS55" 118.97193 -17.56991 0.525252525252525 0 0.191919191919192 0.0202020202020202 0.0606060606060606 0 0 0 0.202020202020202
"2289" 912344180 "NWS55" 118.97193 -17.56991 0.595959595959596 0.0202020202020202 0.151515151515152 0.0404040404040404 0.111111111111111 0.0101010101010101 0 0 0.0707070707070707
"2290" 912344181 "NWS56" 118.9747 -17.6102 0.608247422680412 0.0412371134020619 0.309278350515464 0.0103092783505155 0 0 0.0103092783505155 0 0.0206185567010309
"2291" 912344182 "NWS56" 118.9747 -17.6102 0.394230769274231 0.0865384615365385 0.269230769189231 0.0288461538488462 0.0769230769169231 0.0480769230780769 0.0384615384584615 0 0.0576923076976923
"2292" 912344183 "NWS57" 118.9737 -17.548 0.464646464646465 0.0808080808080808 0.191919191919192 0.131313131313131 0.0101010101010101 0.0303030303030303 0.0202020202020202 0 0.0707070707070707
"2293" 912344184 "NWS58" 118.9738 -17.5531 0.471153846177596 0 0.307692307672308 0.0769230769130769 0.0576923076948077 0.0288461538474038 0.00961538461913461 0 0.0480769230756731
"2294" 912344185 "NWS59" 118.9668 -17.54732 0.350515463932474 0 0.0412371133979381 0.587628865970619 0.0103092783494845 0.0103092783494845 0 0 0
"2295" 912344186 "NWS59" 118.9668 -17.54732 0.333333333326667 0.0285714285697143 0 0.552380952394476 0 0.00952380951990476 0.0476190476195238 0 0.0285714285697143
"2296" 912344187 "NWS60" 118.96884 -17.54749 0.281553398026284 0.0776699029146998 0.320388349539702 0.0291262135917381 0.0291262135917381 0.242718446614808 0.00970873786051466 0 0.00970873786051466
"2297" 912344188 "NWS60" 118.96884 -17.54749 0.257142857117714 0.200000000006 0.0476190476214286 0.276190476208286 0 0.0476190476214286 0.161904761904857 0 0.00952380952028571
"2298" 912344189 "NWS61" 118.9724 -17.5582 0.378640776647959 0.00970873786041568 0.252427184452361 0 0.106796116546126 0 0 0 0.252427184493138
"2299" 912344190 "NWS61" 118.9724 -17.5582 0.485714285685429 0.0190476190494286 0.0857142857074286 0.066666666668 0.190476190494286 0.0380952380988571 0 0 0.114285714296571
"2300" 912344191 "NWS62" 118.96635 -17.50713 0.415841584160891 0.198019801986139 0.12871287129099 0.0297029702979208 0.0297029702979208 0.00990099009930693 0.0990099009830693 0 0.0891089108837624
"2301" 912344192 "NWS63" 118.96276 -17.50218 0.405940594067525 0.326732673273861 0.0693069306844555 0 0.0198019801984158 0.0792079207836634 0.0396039603968317 0 0.0594059405952475
